trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
desde_sanluis_entresemana_07:15:00,08:30:00,08:30:00,SJ_0_48,3,,0,0,,0
desde_sanluis_entresemana_07:45:00,07:45:00,07:45:00,SI_0_00,1,,0,0,,1
desde_sanluis_entresemana_07:45:00,08:10:00,08:10:00,SJ_0_00,2,,0,0,,0
desde_sanluis_entresemana_07:45:00,09:00:00,09:00:00,SJ_0_48,3,,0,0,,0
desde_sanluis_entresemana_09:45:00,09:45:00,09:45:00,SI_0_00,1,,0,0,,1
desde_sanluis_entresemana_09:45:00,10:10:00,10:10:00,SJ_0_00,2,,0,0,,0
desde_sanluis_entresemana_09:45:00,11:00:00,11:00:00,SJ_0_48,3,,0,0,,0
desde_sanluis_entresemana_11:45:00,11:45:00,11:45:00,SI_0_00,1,,0,0,,1
desde_sanluis_entresemana_11:45:00,12:10:00,12:10:00,SJ_0_00,2,,0,0,,0
desde_sanluis_entresemana_11:45:00,13:00:00,13:00:00,SJ_0_48,3,,0,0,,0
desde_sanluis_entresemana_13:45:00,13:45:00,13:45:00,SI_0_00,1,,0,0,,1
desde_sanluis_entresemana_13:45:00,14:10:00,14:10:00,SJ_0_00,2,,0,0,,0
desde_sanluis_entresemana_13:45:00,15:00:00,15:00:00,SJ_0_48,3,,0,0,,0
desde_sanluis_entresemana_15:45:00,15:45:00,15:45:00,SI_0_00,1,,0,0,,1
desde_sanluis_entresemana_15:45:00,16:10:00,16:10:00,SJ_0_00,2,,0,0,,0
desde_sanluis_entresemana_15:45:00,17:00:00,17:00:00,SJ_0_48,3,,0,0,,0
desde_sanluis_entresemana_17:15:00,17:15:00,17:15:00,SI_0_00,1,,0,0,,1
desde_sanluis_entresemana_17:15:00,17:40:00,17:40:00,SJ_0_00,2,,0,0,,0
desde_sanluis_entresemana_17:15:00,18:30:00,18:30:00,SJ_0_48,3,,0,0,,0
desde_sanluis_entresemana_18:15:00,18:15:00,18:15:00,SI_0_00,1,,0,0,,1
desde_sanluis_entresemana_18:15:00,18:40:00,18:40:00,SJ_0_00,2,,0,0,,0
desde_sanluis_entresemana_18:15:00,19:30:00,19:30:00,SJ_0_48,3,,0,0,,0
desde_sanluis_entresemana_20:15:00,20:15:00,20:15:00,SI_0_00,1,,0,0,,1
desde_sanluis_entresemana_20:15:00,20:40:00,20:40:00,SJ_0_00,2,,0,0,,0
desde_sanluis_entresemana_20:15:00,21:30:00,21:30:00,SJ_0_48,3,,0,0,,0
hacia_sanluis_entresemana_05:30:00,05:30:00,05:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_05:30:00,06:45:00,06:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_05:30:00,06:55:00,06:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_06:00:00,06:00:00,06:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_06:00:00,07:15:00,07:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_06:00:00,07:25:00,07:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_07:00:00,07:00:00,07:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_07:00:00,08:15:00,08:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_07:00:00,08:25:00,08:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_07:30:00,07:30:00,07:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_07:30:00,08:45:00,08:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_07:30:00,08:55:00,08:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_09:30:00,09:30:00,09:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_09:30:00,10:45:00,10:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_09:30:00,10:55:00,10:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_11:30:00,11:30:00,11:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_11:30:00,12:45:00,12:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_11:30:00,12:55:00,12:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_12:00:00,12:00:00,12:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_12:00:00,13:15:00,13:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_12:00:00,13:25:00,13:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_13:00:00,13:00:00,13:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_13:00:00,14:15:00,14:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_13:00:00,14:25:00,14:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_13:30:00,13:30:00,13:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_13:30:00,14:45:00,14:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_13:30:00,14:55:00,14:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_14:00:00,14:00:00,14:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_14:00:00,15:15:00,15:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_14:00:00,15:25:00,15:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_14:20:00,14:20:00,14:20:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_14:20:00,15:35:00,15:35:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_14:20:00,15:45:00,15:45:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_15:00:00,15:00:00,15:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_15:00:00,16:15:00,16:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_15:00:00,16:25:00,16:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_15:20:00,15:20:00,15:20:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_15:20:00,16:35:00,16:35:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_15:20:00,16:45:00,16:45:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_15:45:00,15:45:00,15:45:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_15:45:00,17:00:00,17:00:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_15:45:00,17:10:00,17:10:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_16:00:00,16:00:00,16:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_16:00:00,17:15:00,17:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_16:00:00,17:25:00,17:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_16:15:00,16:15:00,16:15:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_16:15:00,17:30:00,17:30:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_16:15:00,17:40:00,17:40:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_16:45:00,16:45:00,16:45:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_16:45:00,18:00:00,18:00:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_16:45:00,18:10:00,18:10:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_17:00:00,17:00:00,17:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_17:00:00,18:15:00,18:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_17:00:00,18:25:00,18:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_17:15:00,17:15:00,17:15:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_17:15:00,18:30:00,18:30:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_17:15:00,18:40:00,18:40:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_17:45:00,17:45:00,17:45:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_17:45:00,19:00:00,19:00:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_17:45:00,19:10:00,19:10:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_18:00:00,18:00:00,18:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_18:00:00,19:15:00,19:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_18:00:00,19:25:00,19:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_18:15:00,18:15:00,18:15:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_18:15:00,19:30:00,19:30:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_18:15:00,19:40:00,19:40:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_18:45:00,18:45:00,18:45:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_18:45:00,20:00:00,20:00:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_18:45:00,20:10:00,20:10:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_19:00:00,19:00:00,19:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_19:00:00,20:15:00,20:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_19:00:00,20:25:00,20:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_19:30:00,19:30:00,19:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_19:30:00,20:45:00,20:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_19:30:00,20:55:00,20:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_20:30:00,20:30:00,20:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_20:30:00,21:45:00,21:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_20:30:00,21:55:00,21:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_entresemana_22:30:00,22:30:00,22:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_entresemana_22:30:00,23:45:00,23:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_entresemana_22:30:00,23:55:00,23:55:00,SL_1_05,3,,0,0,,0
desde_sanluis_sabado_04:05:00,04:05:00,04:05:00,SI_0_00,1,,0,0,,1
desde_sanluis_sabado_04:05:00,04:30:00,04:30:00,SJ_0_00,2,,0,0,,0
desde_sanluis_sabado_04:05:00,05:20:00,05:20:00,SJ_0_48,3,,0,0,,0
desde_sanluis_sabado_04:20:00,04:20:00,04:20:00,SI_0_00,1,,0,0,,1
desde_sanluis_sabado_04:20:00,04:45:00,04:45:00,SJ_0_00,2,,0,0,,0
desde_sanluis_sabado_04:20:00,05:35:00,05:35:00,SJ_0_48,3,,0,0,,0
desde_sanluis_sabado_05:15:00,05:15:00,05:15:00,SI_0_00,1,,0,0,,1
desde_sanluis_sabado_05:15:00,05:40:00,05:40:00,SJ_0_00,2,,0,0,,0
desde_sanluis_sabado_05:15:00,06:30:00,06:30:00,SJ_0_48,3,,0,0,,0
desde_sanluis_sabado_06:15:00,06:15:00,06:15:00,SI_0_00,1,,0,0,,1
desde_sanluis_sabado_06:15:00,06:40:00,06:40:00,SJ_0_00,2,,0,0,,0
desde_sanluis_sabado_06:15:00,07:30:00,07:30:00,SJ_0_48,3,,0,0,,0
desde_sanluis_sabado_07:15:00,07:15:00,07:15:00,SI_0_00,1,,0,0,,1
desde_sanluis_sabado_07:15:00,07:40:00,07:40:00,SJ_0_00,2,,0,0,,0
desde_sanluis_sabado_07:15:00,08:30:00,08:30:00,SJ_0_48,3,,0,0,,0
desde_sanluis_sabado_09:15:00,09:15:00,09:15:00,SI_0_00,1,,0,0,,1
desde_sanluis_sabado_09:15:00,09:40:00,09:40:00,SJ_0_00,2,,0,0,,0
desde_sanluis_sabado_09:15:00,10:30:00,10:30:00,SJ_0_48,3,,0,0,,0
desde_sanluis_sabado_11:15:00,11:15:00,11:15:00,SI_0_00,1,,0,0,,1
desde_sanluis_sabado_11:15:00,11:40:00,11:40:00,SJ_0_00,2,,0,0,,0
desde_sanluis_sabado_11:15:00,12:30:00,12:30:00,SJ_0_48,3,,0,0,,0
desde_sanluis_sabado_13:15:00,13:15:00,13:15:00,SI_0_00,1,,0,0,,1
desde_sanluis_sabado_13:15:00,13:40:00,13:40:00,SJ_0_00,2,,0,0,,0
desde_sanluis_sabado_13:15:00,14:30:00,14:30:00,SJ_0_48,3,,0,0,,0
desde_sanluis_sabado_15:15:00,15:15:00,15:15:00,SI_0_00,1,,0,0,,1
desde_sanluis_sabado_15:15:00,15:40:00,15:40:00,SJ_0_00,2,,0,0,,0
desde_sanluis_sabado_15:15:00,16:30:00,16:30:00,SJ_0_48,3,,0,0,,0
desde_sanluis_sabado_18:15:00,18:15:00,18:15:00,SI_0_00,1,,0,0,,1
desde_sanluis_sabado_18:15:00,18:40:00,18:40:00,SJ_0_00,2,,0,0,,0
desde_sanluis_sabado_18:15:00,19:30:00,19:30:00,SJ_0_48,3,,0,0,,0
desde_sanluis_sabado_20:15:00,20:15:00,20:15:00,SI_0_00,1,,0,0,,1
desde_sanluis_sabado_20:15:00,20:40:00,20:40:00,SJ_0_00,2,,0,0,,0
desde_sanluis_sabado_20:15:00,21:30:00,21:30:00,SJ_0_48,3,,0,0,,0
hacia_sanluis_sabado_06:00:00,06:00:00,06:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_06:00:00,07:15:00,07:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_06:00:00,07:25:00,07:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_06:30:00,06:30:00,06:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_06:30:00,07:45:00,07:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_06:30:00,07:55:00,07:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_08:30:00,08:30:00,08:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_08:30:00,09:45:00,09:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_08:30:00,09:55:00,09:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_09:00:00,09:00:00,09:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_09:00:00,10:15:00,10:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_09:00:00,10:25:00,10:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_10:00:00,10:00:00,10:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_10:00:00,11:15:00,11:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_10:00:00,11:25:00,11:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_10:30:00,10:30:00,10:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_10:30:00,11:45:00,11:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_10:30:00,11:55:00,11:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_12:30:00,12:30:00,12:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_12:30:00,13:45:00,13:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_12:30:00,13:55:00,13:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_13:00:00,13:00:00,13:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_13:00:00,14:15:00,14:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_13:00:00,14:25:00,14:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_14:00:00,14:00:00,14:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_14:00:00,15:15:00,15:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_14:00:00,15:25:00,15:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_14:30:00,14:30:00,14:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_14:30:00,15:45:00,15:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_14:30:00,15:55:00,15:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_15:00:00,15:00:00,15:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_15:00:00,16:15:00,16:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_15:00:00,16:25:00,16:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_16:15:00,16:15:00,16:15:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_16:15:00,17:30:00,17:30:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_16:15:00,17:40:00,17:40:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_17:15:00,17:15:00,17:15:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_17:15:00,18:30:00,18:30:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_17:15:00,18:40:00,18:40:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_17:30:00,17:30:00,17:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_17:30:00,18:45:00,18:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_17:30:00,18:55:00,18:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_18:20:00,18:20:00,18:20:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_18:20:00,19:35:00,19:35:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_18:20:00,19:45:00,19:45:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_18:50:00,18:50:00,18:50:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_18:50:00,20:05:00,20:05:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_18:50:00,20:15:00,20:15:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_20:00:00,20:00:00,20:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_20:00:00,21:15:00,21:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_20:00:00,21:25:00,21:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_20:30:00,20:30:00,20:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_20:30:00,21:45:00,21:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_20:30:00,21:55:00,21:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_sabado_22:30:00,22:30:00,22:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_sabado_22:30:00,23:45:00,23:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_sabado_22:30:00,23:55:00,23:55:00,SL_1_05,3,,0,0,,0
desde_sanluis_domingo_04:15:00,04:15:00,04:15:00,SI_0_00,1,,0,0,,1
desde_sanluis_domingo_04:15:00,04:40:00,04:40:00,SJ_0_00,2,,0,0,,0
desde_sanluis_domingo_04:15:00,05:30:00,05:30:00,SJ_0_48,3,,0,0,,0
desde_sanluis_domingo_06:15:00,06:15:00,06:15:00,SI_0_00,1,,0,0,,1
desde_sanluis_domingo_06:15:00,06:40:00,06:40:00,SJ_0_00,2,,0,0,,0
desde_sanluis_domingo_06:15:00,07:30:00,07:30:00,SJ_0_48,3,,0,0,,0
desde_sanluis_domingo_08:45:00,08:45:00,08:45:00,SI_0_00,1,,0,0,,1
desde_sanluis_domingo_08:45:00,09:10:00,09:10:00,SJ_0_00,2,,0,0,,0
desde_sanluis_domingo_08:45:00,10:00:00,10:00:00,SJ_0_48,3,,0,0,,0
desde_sanluis_domingo_11:45:00,11:45:00,11:45:00,SI_0_00,1,,0,0,,1
desde_sanluis_domingo_11:45:00,12:10:00,12:10:00,SJ_0_00,2,,0,0,,0
desde_sanluis_domingo_11:45:00,13:00:00,13:00:00,SJ_0_48,3,,0,0,,0
desde_sanluis_domingo_14:45:00,14:45:00,14:45:00,SI_0_00,1,,0,0,,1
desde_sanluis_domingo_14:45:00,15:10:00,15:10:00,SJ_0_00,2,,0,0,,0
desde_sanluis_domingo_14:45:00,16:00:00,16:00:00,SJ_0_48,3,,0,0,,0
desde_sanluis_domingo_16:45:00,16:45:00,16:45:00,SI_0_00,1,,0,0,,1
desde_sanluis_domingo_16:45:00,17:10:00,17:10:00,SJ_0_00,2,,0,0,,0
desde_sanluis_domingo_16:45:00,18:00:00,18:00:00,SJ_0_48,3,,0,0,,0
desde_sanluis_domingo_17:45:00,17:45:00,17:45:00,SI_0_00,1,,0,0,,1
desde_sanluis_domingo_17:45:00,18:10:00,18:10:00,SJ_0_00,2,,0,0,,0
desde_sanluis_domingo_17:45:00,19:00:00,19:00:00,SJ_0_48,3,,0,0,,0
desde_sanluis_domingo_20:15:00,20:15:00,20:15:00,SI_0_00,1,,0,0,,1
desde_sanluis_domingo_20:15:00,20:40:00,20:40:00,SJ_0_00,2,,0,0,,0
desde_sanluis_domingo_20:15:00,21:30:00,21:30:00,SJ_0_48,3,,0,0,,0
hacia_sanluis_domingo_06:30:00,06:30:00,06:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_domingo_06:30:00,07:45:00,07:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_domingo_06:30:00,07:55:00,07:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_domingo_08:30:00,08:30:00,08:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_domingo_08:30:00,09:45:00,09:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_domingo_08:30:00,09:55:00,09:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_domingo_09:30:00,09:30:00,09:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_domingo_09:30:00,10:45:00,10:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_domingo_09:30:00,10:55:00,10:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_domingo_11:15:00,11:15:00,11:15:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_domingo_11:15:00,12:30:00,12:30:00,SI_1_11,2,,0,0,,0
hacia_sanluis_domingo_11:15:00,12:40:00,12:40:00,SL_1_05,3,,0,0,,0
hacia_sanluis_domingo_12:00:00,12:00:00,12:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_domingo_12:00:00,13:15:00,13:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_domingo_12:00:00,13:25:00,13:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_domingo_12:45:00,12:45:00,12:45:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_domingo_12:45:00,14:00:00,14:00:00,SI_1_11,2,,0,0,,0
hacia_sanluis_domingo_12:45:00,14:10:00,14:10:00,SL_1_05,3,,0,0,,0
hacia_sanluis_domingo_14:30:00,14:30:00,14:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_domingo_14:30:00,15:45:00,15:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_domingo_14:30:00,15:55:00,15:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_domingo_15:20:00,15:20:00,15:20:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_domingo_15:20:00,16:35:00,16:35:00,SI_1_11,2,,0,0,,0
hacia_sanluis_domingo_15:20:00,16:45:00,16:45:00,SL_1_05,3,,0,0,,0
hacia_sanluis_domingo_16:25:00,16:25:00,16:25:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_domingo_16:25:00,17:40:00,17:40:00,SI_1_11,2,,0,0,,0
hacia_sanluis_domingo_16:25:00,17:50:00,17:50:00,SL_1_05,3,,0,0,,0
hacia_sanluis_domingo_17:10:00,17:10:00,17:10:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_domingo_17:10:00,18:25:00,18:25:00,SI_1_11,2,,0,0,,0
hacia_sanluis_domingo_17:10:00,18:35:00,18:35:00,SL_1_05,3,,0,0,,0
hacia_sanluis_domingo_18:30:00,18:30:00,18:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_domingo_18:30:00,19:45:00,19:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_domingo_18:30:00,19:55:00,19:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_domingo_19:00:00,19:00:00,19:00:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_domingo_19:00:00,20:15:00,20:15:00,SI_1_11,2,,0,0,,0
hacia_sanluis_domingo_19:00:00,20:25:00,20:25:00,SL_1_05,3,,0,0,,0
hacia_sanluis_domingo_20:30:00,20:30:00,20:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_domingo_20:30:00,21:45:00,21:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_domingo_20:30:00,21:55:00,21:55:00,SL_1_05,3,,0,0,,0
hacia_sanluis_domingo_22:30:00,22:30:00,22:30:00,SJ_1_00,1,,0,0,,1
hacia_sanluis_domingo_22:30:00,23:45:00,23:45:00,SI_1_11,2,,0,0,,0
hacia_sanluis_domingo_22:30:00,23:55:00,23:55:00,SL_1_05,3,,0,0,,0
desde_acosta_entresemana_04:00:00,04:00:00,04:00:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_04:00:00,04:25:00,04:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_04:00:00,05:15:00,05:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_04:15:00,04:15:00,04:15:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_04:15:00,04:40:00,04:40:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_04:15:00,05:30:00,05:30:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_04:45:00,04:45:00,04:45:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_04:45:00,05:10:00,05:10:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_04:45:00,06:00:00,06:00:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_05:00:00,05:00:00,05:00:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_05:00:00,05:25:00,05:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_05:00:00,06:15:00,06:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_05:15:00,05:15:00,05:15:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_05:15:00,05:40:00,05:40:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_05:15:00,06:30:00,06:30:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_05:30:00,05:30:00,05:30:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_05:30:00,05:55:00,05:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_05:30:00,06:45:00,06:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_05:45:00,05:45:00,05:45:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_05:45:00,06:10:00,06:10:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_05:45:00,07:00:00,07:00:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_06:20:00,06:20:00,06:20:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_06:20:00,06:45:00,06:45:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_06:20:00,07:35:00,07:35:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_06:35:00,06:35:00,06:35:00,SI_0_00,1,,0,0,,1
