route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id,wheelchair_accessible,bikes_allowed
ACOS,sabado,desde_sanluis_sabado_18:15:00,San Luis > San José,,0,desde_sanluis,,1
ACOS,sabado,desde_sanluis_sabado_20:15:00,San Luis > San José,,0,desde_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_06:00:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_06:30:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_08:30:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_09:00:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_10:00:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_10:30:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_12:30:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_13:00:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_14:00:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_14:30:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_15:00:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_16:15:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_17:15:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_17:30:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_18:20:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_18:50:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_20:00:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_20:30:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,sabado,hacia_sanluis_sabado_22:30:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,domingo,desde_sanluis_domingo_04:15:00,San Luis > San José,,0,desde_sanluis,,1
ACOS,domingo,desde_sanluis_domingo_06:15:00,San Luis > San José,,0,desde_sanluis,,1
ACOS,domingo,desde_sanluis_domingo_08:45:00,San Luis > San José,,0,desde_sanluis,,1
ACOS,domingo,desde_sanluis_domingo_11:45:00,San Luis > San José,,0,desde_sanluis,,1
ACOS,domingo,desde_sanluis_domingo_14:45:00,San Luis > San José,,0,desde_sanluis,,1
ACOS,domingo,desde_sanluis_domingo_16:45:00,San Luis > San José,,0,desde_sanluis,,1
ACOS,domingo,desde_sanluis_domingo_17:45:00,San Luis > San José,,0,desde_sanluis,,1
ACOS,domingo,desde_sanluis_domingo_20:15:00,San Luis > San José,,0,desde_sanluis,,1
ACOS,domingo,hacia_sanluis_domingo_06:30:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,domingo,hacia_sanluis_domingo_08:30:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,domingo,hacia_sanluis_domingo_09:30:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,domingo,hacia_sanluis_domingo_11:15:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,domingo,hacia_sanluis_domingo_12:00:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,domingo,hacia_sanluis_domingo_12:45:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,domingo,hacia_sanluis_domingo_14:30:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,domingo,hacia_sanluis_domingo_15:20:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,domingo,hacia_sanluis_domingo_16:25:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,domingo,hacia_sanluis_domingo_17:10:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,domingo,hacia_sanluis_domingo_18:30:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,domingo,hacia_sanluis_domingo_19:00:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,domingo,hacia_sanluis_domingo_20:30:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,domingo,hacia_sanluis_domingo_22:30:00,San José > San Luis,,1,hacia_sanluis,,1
ACOS,entresemana,desde_acosta_entresemana_04:00:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_04:15:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_04:45:00,Acosta > San José,,0,desde_acosta,,1
